,Nombre,Edad,Club,Grupo_Posicion,Nacionalidad,Valoracion_General,Potencial,Valor_Mercado,Salario,Arquetipo_Atipico,Indice_Rendimiento,Ratio_Valor_Rendimiento,ZScore_Altura_cm,ZScore_Fuerza
1344,C. Clark,28,Newcastle United,Defensor,Republic of Ireland,76,77,7000000,42000,['Especialista Oculto'],75,1.07E-05,0.449599594,0.506245454
1346,M. Albrighton,28,Leicester City,Mediocampista,England,76,76,8000000,60000,"['Especialista Oculto', 'Especialista Oculto']",75.16666667,9.33E-06,-0.506146058,-0.054926944
1348,F. Guarín,32,Shanghai Greenland Shenhua FC,Mediocampista,Colombia,76,76,6000000,16000,['Especialista Oculto'],76.16666667,1.27E-05,0.803195711,2.301145505
1351,S. Widmer,25,FC Basel 1893,Defensor,Switzerland,76,78,7500000,23000,['Especialista Oculto'],73,9.70E-06,0.037835157,0.695249772
1352,B. Dzsudzsák,31,Agente Libre,Atacante,Hungary,76,76,0,0,"['Especialista Oculto', 'Especialista Oculto', 'Talento Infravalorado']",75,75,-0.467575304,-0.393460599
1358,C. Erkin,29,Be?ikta? JK,Defensor,Turkey,76,76,6000000,41000,"['Especialista Oculto', 'Especialista Oculto']",69.16666667,1.14E-05,-0.37392928,-0.438776133
1368,L. Zuffi,28,FC Basel 1893,Mediocampista,Switzerland,76,77,7000000,25000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",77.16666667,1.10E-05,0.366748455,0.919999586
1371,J. Palomino,28,Atalanta,Defensor,Argentina,76,78,7500000,25000,['Especialista Oculto'],77.33333333,1.03E-05,0.861364031,1.167760565
1381,D. Brosinski,29,1. FSV Mainz 05,Defensor,Germany,76,76,6000000,25000,['Especialista Oculto'],70.33333333,1.17E-05,-0.785693717,-0.816784767
1384,Eraso,28,CD Leganés,Mediocampista,Spain,76,76,8000000,29000,['Especialista Oculto'],77.5,9.65E-06,0.366748455,0.432536321
1392,F. Lustenberger,30,Hertha BSC,Defensor,Switzerland,76,76,5500000,24000,['Especialista Oculto'],77,1.39E-05,-0.37392928,-0.249771815
1399,J. Veltman,26,Ajax,Defensor,Netherlands,76,77,7500000,16000,['Especialista Oculto'],76.66666667,1.02E-05,0.037835157,0.317241137
1401,Douglas Santos,24,Hamburger SV,Defensor,Brazil,76,80,8500000,12000,['Especialista Oculto'],66.66666667,7.83E-06,-1.197458154,-2.139814989
1405,F. Mollet,26,Montpellier HSC,Mediocampista,France,76,77,9000000,25000,['Especialista Oculto'],75.16666667,8.33E-06,-1.37904057,-1.029853475
1419,Vieirinha,32,PAOK,Defensor,Portugal,76,76,4300000,1000,['Especialista Oculto'],66.83333333,1.55E-05,-1.609222591,-1.572802037
1421,L. Antonelli,31,Empoli,Defensor,Italy,76,76,5000000,14000,['Especialista Oculto'],74.33333333,1.48E-05,0.037835157,0.317241137
1423,V. Eysseric,26,Fiorentina,Atacante,France,76,77,9000000,53000,"['Especialista Oculto', 'Especialista Oculto']",73.16666667,8.08E-06,-0.082101983,-0.169132271
1427,T. Baumgartl,22,VfB Stuttgart,Defensor,Germany,76,81,8500000,25000,['Especialista Oculto'],75.33333333,8.84E-06,1.273128468,1.262262724
1435,Rafinha,32,FC Bayern München,Defensor,Brazil,76,76,4300000,53000,['Especialista Oculto'],66.5,1.53E-05,-1.609222591,-1.667304195
1436,D. Limberský,34,Viktoria Plze?,Defensor,Czech Republic,76,76,2200000,1000,['Especialista Oculto'],72.66666667,3.30E-05,-0.37392928,0.978756248
1437,G. Cabral,32,RC Celta,Defensor,Argentina,76,76,4400000,21000,['Especialista Oculto'],76.33333333,1.73E-05,0.037835157,0.695249772
1438,J. De Guzmán,30,Eintracht Frankfurt,Mediocampista,Netherlands,76,76,7000000,32000,"['Especialista Oculto', 'Especialista Oculto']",77,1.09E-05,-0.506146058,0.188804688
1443,A. Samedov,33,Spartak Moscow,Atacante,Russia,76,76,4700000,1000,['Especialista Oculto'],73.33333333,1.56E-05,-0.467575304,0.129972167
1445,Maurício,29,PAOK,Mediocampista,Brazil,76,76,6000000,1000,['Especialista Oculto'],76.66666667,1.28E-05,0.366748455,0.432536321
1452,J. Willems,24,Eintracht Frankfurt,Defensor,Netherlands,76,79,8000000,25000,['Especialista Oculto'],71.66666667,8.93E-06,-0.785693717,0.411743296
1457,Aritz Elustondo,24,Real Sociedad,Defensor,Spain,76,80,8500000,21000,['Especialista Oculto'],75.16666667,8.82E-06,-0.37392928,-0.060767498
1462,A. Cresswell,28,West Ham United,Defensor,England,76,76,6000000,63000,"['Especialista Oculto', 'Especialista Oculto']",70.66666667,1.17E-05,-1.197458154,-0.816784767
1476,P. Schwegler,31,Hannover 96,Mediocampista,Switzerland,76,76,5000000,29000,['Especialista Oculto'],76.16666667,1.51E-05,-0.069698801,0.270048566
1485,P. Zabaleta,33,West Ham United,Defensor,Argentina,76,76,3000000,60000,['Especialista Oculto'],78.16666667,2.55E-05,-0.785693717,0.222738978
1486,Andeson Trigo,30,Fluminense,Defensor,Brazil,76,76,5500000,25000,['Especialista Oculto'],70.16666667,1.27E-05,-1.197458154,-0.344273974
1491,L. Christodoulopoulos,31,Olympiacos CFP,Mediocampista,Greece,76,76,7000000,1000,['Especialista Oculto'],73.5,1.05E-05,0.803195711,0.919999586
1508,Barragán,31,Real Betis,Defensor,Spain,76,76,5000000,21000,['Especialista Oculto'],75.16666667,1.50E-05,0.037835157,0.222738978
1511,Toño García,28,Levante UD,Mediocampista,Spain,76,76,6000000,22000,['Especialista Oculto'],75.16666667,1.25E-05,-0.069698801,0.188804688
1513,Raúl Navas,30,Real Sociedad,Defensor,Spain,76,76,5500000,24000,['Especialista Oculto'],73.16666667,1.32E-05,0.449599594,0.411743296
1514,B. Koné,30,MKE Ankaragücü,Defensor,Burkina Faso,76,76,5500000,20000,['Especialista Oculto'],74.16666667,1.34E-05,0.861364031,0.78975193
1521,M. Arambarri,22,Getafe CF,Mediocampista,Uruguay,76,81,8500000,18000,['Especialista Oculto'],71,8.34E-06,-0.506146058,0.270048566
1528,B. Henrichs,21,AS Monaco,Defensor,Germany,76,84,9500000,36000,['Especialista Oculto'],70.83333333,7.43E-06,0.037835157,-0.249771815
1534,O. Colley,25,Sampdoria,Defensor,Gambia,76,81,8500000,28000,['Especialista Oculto'],75.66666667,8.87E-06,1.273128468,1.5457692
1540,M. Bradley,30,Toronto FC,Mediocampista,United States,76,76,5500000,8000,['Especialista Oculto'],78,1.42E-05,1.676090224,1.326218974
1541,Z. Labyad,25,Ajax,Mediocampista,Morocco,76,79,9500000,17000,['Especialista Oculto'],76.66666667,8.06E-06,-0.942593314,-0.054926944
1543,T. Mangani,31,Angers SCO,Mediocampista,France,76,76,6500000,23000,"['Especialista Oculto', 'Especialista Oculto']",76.5,1.17E-05,0.803195711,0.838755709
1545,E. Insúa,29,VfB Stuttgart,Defensor,Argentina,76,76,6000000,31000,['Especialista Oculto'],74.33333333,1.23E-05,-0.37392928,0.600747613
1558,Tozé,25,Vitória Guimarães,Mediocampista,Portugal,76,80,10000000,11000,['Especialista Oculto'],74.5,7.44E-06,-2.251935083,-2.492243271
1563,O. Alonso,32,Seattle Sounders FC,Mediocampista,Cuba,76,76,4400000,8000,['Especialista Oculto'],74.83333333,1.70E-05,0.366748455,1.163731219
1573,Pablo Santos,26,SC Braga,Defensor,Brazil,75,78,7000000,13000,['Especialista Oculto'],75.5,1.08E-05,0.861364031,0.506245454
1583,J. Stanislas,28,Bournemouth,Mediocampista,England,75,75,6500000,55000,['Especialista Oculto'],73.16666667,1.12E-05,0.803195711,-0.54239021
1590,R. Otero,25,Al Wehda,Mediocampista,Venezuela,75,76,8000000,23000,['Especialista Oculto'],74.83333333,9.33E-06,-1.37904057,-2.004780006
1597,Fran Rico,30,Granada CF,Mediocampista,Spain,75,75,4900000,9000,['Especialista Oculto'],72.83333333,1.48E-05,-0.069698801,0.270048566
1600,Alan Patrick,27,Shakhtar Donetsk,Mediocampista,Brazil,75,75,7000000,1000,['Especialista Oculto'],76.33333333,1.09E-05,-0.069698801,-1.923536129
1602,Y. Gazinskiy,28,Agente Libre,Mediocampista,Russia,75,75,0,0,['Talento Infravalorado'],72,72,0.803195711,0.351292443
1609,A. Barrada,29,Antalyaspor,Mediocampista,Morocco,75,75,6500000,18000,['Especialista Oculto'],72.5,1.11E-05,-0.069698801,0.513780199
1614,Luís Hernández,29,Málaga CF,Defensor,Spain,75,75,5000000,10000,['Especialista Oculto'],74.16666667,1.48E-05,0.037835157,0.411743296
1616,M. Rog,22,Napoli,Mediocampista,Croatia,75,81,9000000,43000,['Especialista Oculto'],76,8.40E-06,0.366748455,0.513780199
1617,B. Do?kal,29,Philadelphia Union,Mediocampista,Czech Republic,75,75,6500000,15000,['Especialista Oculto'],74.33333333,1.14E-05,0.803195711,-0.298658577
1637,Javi López,32,RCD Espanyol,Defensor,Spain,75,75,3700000,23000,['Especialista Oculto'],70.16666667,1.88E-05,-0.37392928,-0.155269657
1640,D. Liénard,30,RC Strasbourg Alsace,Mediocampista,France,75,75,6000000,18000,"['Especialista Oculto', 'Especialista Oculto']",74.16666667,1.23E-05,0.803195711,0.757511831
1644,O. Duarte,29,RCD Espanyol,Defensor,Costa Rica,75,75,5000000,24000,['Especialista Oculto'],74.5,1.48E-05,0.449599594,0.222738978
1646,Dani Olmo,20,Dinamo Zagreb,Mediocampista,Spain,75,85,11000000,1000,['Especialista Oculto'],72.83333333,6.62E-06,-0.069698801,-0.704877965
1655,N. Araújo,26,RC Celta,Defensor,Mexico,75,78,7000000,20000,['Especialista Oculto'],75.33333333,1.07E-05,0.861364031,1.356764882
1666,C. Fuchs,32,Leicester City,Defensor,Austria,75,75,3700000,50000,"['Especialista Oculto', 'Especialista Oculto']",75.16666667,2.00E-05,0.861364031,0.033734661
1671,V. Cáceres,33,Agente Libre,Mediocampista,Paraguay,75,75,0,0,['Talento Infravalorado'],70.5,70.5,1.239642967,1.407462852
1672,Renan Bressan,29,GD Chaves,Mediocampista,Belarus,75,75,6500000,11000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",75.83333333,1.16E-05,0.803195711,0.351292443
1675,Portillo,28,Getafe CF,Mediocampista,Spain,75,75,6500000,22000,['Especialista Oculto'],74.16666667,1.14E-05,-1.37904057,-0.298658577
1680,V. Hernández,29,Atlético Nacional,Mediocampista,Colombia,75,75,6500000,6000,['Anomalía Física'],74.66666667,1.15E-05,-3.124829595,-2.654731027
1682,T. Jantschke,28,Borussia Mönchengladbach,Defensor,Germany,75,75,5500000,24000,['Especialista Oculto'],76.66666667,1.39E-05,-0.785693717,0.128236819
1703,S. Cristóforo,24,Getafe CF,Mediocampista,Uruguay,75,79,7500000,36000,['Especialista Oculto'],71,9.42E-06,-0.506146058,0.270048566
1706,P. Dummett,26,Newcastle United,Defensor,Wales,75,76,6500000,38000,['Especialista Oculto'],75.5,1.15E-05,0.037835157,0.317241137
1713,Naldo,29,RCD Espanyol,Defensor,Brazil,75,75,5000000,24000,['Especialista Oculto'],75.33333333,1.50E-05,0.861364031,-0.155269657
1714,Y. Ayoub,24,Feyenoord,Mediocampista,Morocco,75,79,8500000,12000,['Especialista Oculto'],77.83333333,9.14E-06,-0.506146058,0.595024076
1730,C. Budescu,29,Al Shabab,Atacante,Romania,75,75,6500000,32000,['Especialista Oculto'],73.66666667,1.13E-05,0.303371338,-0.169132271
1734,L. De Silvestri,30,Torino,Mediocampista,Italy,75,75,6500000,37000,['Especialista Oculto'],72.83333333,1.11E-05,1.239642967,1.326218974
1752,M. Morozyuk,30,Dynamo Kyiv,Defensor,Ukraine,75,75,4800000,1000,"['Especialista Oculto', 'Anomalía Física']",62.5,1.30E-05,-1.197458154,-3.179338734
1757,L. Cigarini,32,Cagliari,Mediocampista,Italy,75,75,5000000,29000,"['Especialista Oculto', 'Especialista Oculto']",73.66666667,1.46E-05,-0.506146058,0.188804688
1773,A. Westwood,28,Burnley,Mediocampista,England,75,75,6500000,48000,['Especialista Oculto'],75.16666667,1.15E-05,-0.506146058,0.351292443
1781,E. Thommy,23,VfB Stuttgart,Mediocampista,Germany,75,79,8500000,26000,['Especialista Oculto'],72,8.44E-06,-0.506146058,-0.86736572
1783,Bernardo,23,Brighton & Hove Albion,Defensor,Brazil,75,80,7500000,33000,['Especialista Oculto'],71.16666667,9.45E-06,0.449599594,-0.155269657
1797,S. Ilsanker,29,RB Leipzig,Mediocampista,Austria,75,75,5000000,40000,['Especialista Oculto'],62.5,1.24E-05,1.676090224,1.81368224
1802,Carlitos,28,Legia Warszawa,Atacante,Spain,75,75,7000000,12000,['Especialista Oculto'],76.33333333,1.09E-05,-0.853048625,0.204748276
1813,P. Capelle,31,Angers SCO,Defensor,France,75,75,4400000,20000,['Especialista Oculto'],68,1.54E-05,-0.37392928,-0.344273974
1818,S. Larsson,25,Feyenoord,Atacante,Sweden,75,77,8000000,14000,['Especialista Oculto'],73,9.11E-06,-0.467575304,-0.169132271
1819,P. Tau,24,Agente Libre,Atacante,South Africa,75,81,0,0,['Talento Infravalorado'],78.33333333,78.33333333,-2.009468587,-2.262863333
1834,G. dos Santos,29,LA Galaxy,Atacante,Mexico,75,75,6500000,10000,['Especialista Oculto'],73.5,1.13E-05,-0.853048625,-1.664654458
1838,Sandro,22,Real Sociedad,Atacante,Spain,75,81,9500000,69000,['Especialista Oculto'],75.66666667,7.91E-06,-0.853048625,-0.019580052
1844,P. Pekarík,31,Hertha BSC,Defensor,Slovakia,75,75,4400000,23000,['Especialista Oculto'],69.5,1.57E-05,-1.197458154,-0.533278291
1846,Pablo Hernández,33,Leeds United,Mediocampista,Spain,75,75,4000000,40000,['Especialista Oculto'],76.33333333,1.89E-05,-0.942593314,-0.54239021
1862,B. Santamaria,23,Angers SCO,Mediocampista,France,75,80,7500000,17000,['Especialista Oculto'],74.33333333,9.89E-06,0.803195711,0.107560811
1872,Timor,28,UD Las Palmas,Mediocampista,Spain,75,75,5500000,11000,['Especialista Oculto'],72.5,1.32E-05,1.239642967,1.163731219
1885,Y. Aït Bennasser,21,AS Monaco,Mediocampista,Morocco,75,83,10000000,39000,['Especialista Oculto'],75.16666667,7.49E-06,0.803195711,0.432536321
1889,N. Tomovi?,30,Chievo Verona,Defensor,Serbia,75,75,4900000,15000,['Especialista Oculto'],73.5,1.50E-05,0.037835157,0.600747613
1890,F. Roncaglia,31,RC Celta,Defensor,Argentina,75,75,4500000,20000,"['Especialista Oculto', 'Especialista Oculto']",73.83333333,1.63E-05,-0.785693717,0.128236819
1902,C. Cueva,26,Agente Libre,Mediocampista,Peru,75,75,0,0,['Talento Infravalorado'],69.66666667,69.66666667,-1.815487826,-1.111097353
1907,M. Mevlja,28,Agente Libre,Defensor,Slovenia,75,77,0,0,['Talento Infravalorado'],76.5,76.5,1.273128468,0.978756248
1909,K. Stafylidis,24,FC Augsburg,Defensor,Greece,75,79,7000000,18000,"['Especialista Oculto', 'Especialista Oculto']",69,9.83E-06,-0.785693717,0.128236819
1929,M. Ça??ran,25,Çaykur Rizespor,Mediocampista,Turkey,75,79,7000000,13000,['Especialista Oculto'],75.33333333,1.07E-05,0.366748455,1.326218974
1933,K. Traoré,26,Agente Libre,Mediocampista,Ivory Coast,75,75,0,0,['Talento Infravalorado'],75,75,-0.069698801,-0.623634087
1936,K. Fofana,26,Agente Libre,Atacante,Ivory Coast,75,75,0,0,['Talento Infravalorado'],75.83333333,75.83333333,1.07431798,0.802957151
1938,D. Bocanegra,31,Atlético Nacional,Defensor,Colombia,75,75,4400000,6000,['Especialista Oculto'],74.33333333,1.69E-05,0.037835157,0.317241137
1945,Unai López,22,Athletic Club de Bilbao,Mediocampista,Spain,75,82,9000000,19000,['Especialista Oculto'],73.33333333,8.13E-06,-1.37904057,-0.623634087
1947,C. Söyüncü,22,Leicester City,Defensor,Turkey,75,83,8500000,43000,['Especialista Oculto'],73.16666667,8.56E-06,0.449599594,0.695249772
1959,S. ?nan,33,Galatasaray SK,Mediocampista,Turkey,75,75,3900000,47000,"['Especialista Oculto', 'Especialista Oculto']",75.33333333,1.91E-05,0.803195711,0.270048566
1964,V. Claesson,26,Agente Libre,Mediocampista,Sweden,75,78,0,0,['Talento Infravalorado'],76.83333333,76.83333333,0.803195711,0.188804688
1981,M. Valdifiori,32,SPAL,Mediocampista,Italy,75,75,3800000,13000,['Especialista Oculto'],73.33333333,1.92E-05,1.239642967,0.351292443
1991,A. Limbombe,23,FC Nantes,Atacante,Belgium,75,79,8500000,21000,['Especialista Oculto'],71.83333333,8.43E-06,-0.853048625,-0.767341146
1996,E. Zukanovi?,31,Genoa,Defensor,Bosnia Herzegovina,75,75,4500000,15000,['Especialista Oculto'],76.66666667,1.70E-05,1.273128468,1.262262724
1998,M. Fernández,32,Club Necaxa,Mediocampista,Chile,75,75,5000000,14000,['Especialista Oculto'],75.66666667,1.51E-05,-0.069698801,-0.136170822
1999,D. Rodríguez,28,Club Tijuana,Mediocampista,Uruguay,75,75,5500000,20000,"['Especialista Oculto', 'Especialista Oculto']",66.5,1.20E-05,-1.37904057,0.595024076
2014,Zaldúa,26,Real Sociedad,Defensor,Spain,75,78,7000000,23000,['Especialista Oculto'],71.33333333,1.02E-05,-1.197458154,-1.005789085
2027,B. Alemán,28,Ettifaq FC,Mediocampista,Uruguay,75,75,6500000,29000,['Especialista Oculto'],72.66666667,1.11E-05,-0.506146058,0.919999586
2030,S. Corchia,27,SL Benfica,Defensor,France,75,75,5500000,14000,['Especialista Oculto'],72.16666667,1.31E-05,-1.197458154,-0.344273974
2033,D. Türüç,25,Kayserispor,Mediocampista,Turkey,75,79,8500000,14000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",76.83333333,9.02E-06,-0.069698801,0.270048566
2038,L. Ciman,32,Dijon FCO,Defensor,Belgium,75,75,3800000,13000,"['Especialista Oculto', 'Especialista Oculto']",73.83333333,1.94E-05,0.037835157,-0.060767498
2040,H. Medunjanin,33,Philadelphia Union,Mediocampista,Bosnia Herzegovina,75,75,3900000,9000,['Especialista Oculto'],75.33333333,1.93E-05,1.676090224,1.001243464
2050,L. González Pirez,26,Atlanta United,Defensor,Argentina,75,78,7000000,8000,['Especialista Oculto'],74,1.06E-05,0.449599594,0.506245454
2053,M. Schnatterer,32,1. FC Heidenheim 1846,Mediocampista,Germany,75,75,5000000,14000,"['Especialista Oculto', 'Especialista Oculto']",73.5,1.47E-05,0.366748455,0.188804688
2059,B. Douglas,28,Leeds United,Defensor,Scotland,75,75,5500000,38000,"['Especialista Oculto', 'Especialista Oculto']",67,1.21E-05,-0.785693717,-1.100291243
2061,Medrán,24,Rayo Vallecano,Mediocampista,Spain,75,81,9000000,26000,['Especialista Oculto'],72,7.98E-06,-0.506146058,-0.461146332
2065,B. Joki?,32,Agente Libre,Defensor,Slovenia,75,75,0,0,['Talento Infravalorado'],70.33333333,70.33333333,-1.197458154,0.506245454
2068,L. Orbán,29,Racing Club,Defensor,Argentina,74,74,4400000,18000,['Especialista Oculto'],71.16666667,1.61E-05,-0.785693717,0.506245454
2080,T. Hlatshwayo,28,Agente Libre,Defensor,South Africa,74,75,0,0,['Talento Infravalorado'],75,75,0.861364031,1.262262724
2081,M. Krohn-Dehli,35,Deportivo de La Coruña,Mediocampista,Denmark,74,74,2400000,7000,"['Especialista Oculto', 'Especialista Oculto']",71.16666667,2.96E-05,-1.37904057,0.351292443
2085,M. Pasqual,36,Empoli,Defensor,Italy,74,74,650000,9000,['Especialista Oculto'],68.83333333,0.000104451,-0.785693717,-0.438776133
2086,Zubeldia,21,Real Sociedad,Mediocampista,Spain,74,81,8000000,17000,['Especialista Oculto'],69.5,8.67E-06,0.366748455,0.432536321
2090,S. Ghoddos,24,Amiens SC,Mediocampista,Iran,74,79,7500000,16000,['Especialista Oculto'],72.83333333,9.69E-06,-0.069698801,0.919999586
2127,O. Norwood,27,Sheffield United,Mediocampista,Northern Ireland,74,74,6000000,39000,['Especialista Oculto'],71.33333333,1.18E-05,-0.506146058,-0.298658577
2141,J. Pivari?,29,Dynamo Kyiv,Defensor,Croatia,74,74,4300000,1000,['Especialista Oculto'],66.33333333,1.54E-05,-1.197458154,-0.911286926
2147,A. Pritchard,25,Huddersfield Town,Atacante,England,74,78,7500000,37000,['Especialista Oculto'],70.66666667,9.38E-06,-1.623995266,-2.56196777
2153,L. Griffiths,27,Celtic,Atacante,Scotland,74,74,6000000,46000,['Especialista Oculto'],73.16666667,1.21E-05,-0.853048625,0.055196057
2170,M. Besler,31,Sporting Kansas City,Defensor,United States,74,74,3800000,7000,['Especialista Oculto'],73.83333333,1.94E-05,0.037835157,0.506245454
2180,C. Hourihane,27,Aston Villa,Mediocampista,Republic of Ireland,74,74,6000000,18000,['Especialista Oculto'],74.33333333,1.24E-05,0.366748455,0.595024076
2185,M. Beši?,25,Middlesbrough,Mediocampista,Bosnia Herzegovina,74,79,6500000,58000,['Especialista Oculto'],72.83333333,1.11E-05,0.366748455,1.001243464
2192,R. Ortiz,28,Agente Libre,Mediocampista,Paraguay,74,75,0,0,['Talento Infravalorado'],71.83333333,71.83333333,-0.506146058,1.001243464
2214,Lato,20,Valencia CF,Defensor,Spain,74,83,7500000,18000,['Especialista Oculto'],67.16666667,8.93E-06,-2.020987028,-1.289295561
2225,C. Pizarro,39,SV Werder Bremen,Atacante,Peru,74,74,1600000,18000,['Maestro Veterano'],79.16666667,4.89E-05,0.303371338,0.87773326
2226,Ivo,31,Henan Jianye FC,Mediocampista,Brazil,74,74,4900000,13000,['Especialista Oculto'],75.33333333,1.53E-05,0.803195711,-0.054926944
2228,Iñigo Pérez,30,CA Osasuna,Mediocampista,Spain,74,74,4200000,9000,"['Especialista Oculto', 'Especialista Oculto']",72.33333333,1.72E-05,-0.069698801,0.838755709
2238,E. Didot,34,En Avant de Guingamp,Mediocampista,France,74,74,1700000,19000,['Especialista Oculto'],73.5,4.28E-05,-0.506146058,0.026316933
2244,A. Diamanti,35,Livorno,Mediocampista,Italy,74,74,2600000,4000,['Especialista Oculto'],76,2.92E-05,0.366748455,-0.054926944
2245,E. Cardona,25,Boca Juniors,Atacante,Colombia,74,75,6500000,39000,['Especialista Oculto'],74.83333333,1.14E-05,0.688844659,1.251613807
2259,Kahraba,24,Agente Libre,Mediocampista,Egypt,74,79,0,0,['Talento Infravalorado'],71.5,71.5,0.803195711,0.595024076
2275,J. Geis,24,FC Schalke 04,Mediocampista,Germany,74,77,6000000,20000,"['Especialista Oculto', 'Especialista Oculto', 'Especialista Oculto']",68.83333333,1.14E-05,0.366748455,1.163731219
2289,A. Erokhin,28,Agente Libre,Mediocampista,Russia,74,74,0,0,['Talento Infravalorado'],74.33333333,74.33333333,2.985431992,1.651194485
2296,G. Sakai,27,Hamburger SV,Defensor,Japan,74,74,4600000,12000,['Especialista Oculto'],68,1.47E-05,-1.197458154,-0.533278291
2301,Diogo Figueiras,27,SC Braga,Defensor,Portugal,74,75,5000000,12000,['Anomalía Física'],61.66666667,1.23E-05,-2.432751465,-3.179338734
2306,P. Barrientos,33,Deportivo Toluca,Atacante,Argentina,74,74,3400000,21000,['Especialista Oculto'],70.66666667,2.07E-05,-0.853048625,-0.617788927
2325,David Simão,28,Boavista FC,Mediocampista,Portugal,74,74,5500000,9000,['Especialista Oculto'],73.5,1.33E-05,0.803195711,0.676267954
2332,D. Simpson,31,Leicester City,Defensor,England,74,74,3700000,46000,['Especialista Oculto'],76.5,2.04E-05,-1.197458154,-0.249771815
2346,Luisinho,33,SD Huesca,Defensor,Portugal,74,74,2200000,19000,['Especialista Oculto'],69.66666667,3.14E-05,-2.020987028,-1.289295561
2347,A. Semenov,29,Agente Libre,Defensor,Russia,74,75,0,0,['Talento Infravalorado'],73.33333333,73.33333333,1.273128468,0.978756248
2348,Ramalho,25,Girona FC,Defensor,Spain,74,78,6000000,22000,['Especialista Oculto'],71.83333333,1.19E-05,-0.37392928,0.411743296
2349,Kévin Rodrigues,24,Real Sociedad,Defensor,Portugal,74,79,6500000,18000,['Especialista Oculto'],68.16666667,1.05E-05,-2.020987028,-0.911286926
2356,Dani Pacheco,27,Málaga CF,Mediocampista,Spain,74,74,6000000,10000,['Especialista Oculto'],71.33333333,1.19E-05,-1.815487826,-0.298658577
2363,P. Aguedar,30,Agente Libre,Defensor,Paraguay,74,74,0,0,['Talento Infravalorado'],73.83333333,73.83333333,0.037835157,0.978756248
2397,M. Ekici,28,Fenerbahçe SK,Mediocampista,Turkey,74,74,5500000,51000,['Especialista Oculto'],71.83333333,1.29E-05,0.366748455,0.107560811
2398,A. Nyom,30,CD Leganés,Defensor,Cameroon,74,74,4099999,27000,['Especialista Oculto'],74.33333333,1.80E-05,0.861364031,1.451267041
2399,K. Konaté,26,Agente Libre,Atacante,Ivory Coast,74,74,0,0,['Talento Infravalorado'],72.5,72.5,-0.467575304,-0.468236708
2413,I. Koné,30,Agente Libre,Defensor,Ivory Coast,74,74,0,0,['Talento Infravalorado'],75.66666667,75.66666667,0.037835157,0.978756248
2429,R. Saïss,28,Wolverhampton Wanderers,Mediocampista,Morocco,74,74,5500000,55000,['Especialista Oculto'],74.16666667,1.34E-05,2.11253748,0.757511831
2443,A. Mitri??,23,Agente Libre,Atacante,Romania,74,80,0,0,['Talento Infravalorado'],71.16666667,71.16666667,-1.623995266,-1.215997802
2452,S. Vilakazi,28,Agente Libre,Mediocampista,South Africa,74,74,0,0,['Talento Infravalorado'],74.83333333,74.83333333,-1.37904057,0.107560811
2473,Carmona,30,Real Sporting de Gijón,Mediocampista,Spain,74,74,5500000,10000,"['Especialista Oculto', 'Especialista Oculto']",74,1.34E-05,-0.069698801,0.513780199
2493,J. Plata,26,Real Salt Lake,Atacante,Ecuador,74,74,6000000,9000,['Anomalía Física'],71.16666667,1.18E-05,-3.55136187,-0.692565036
2500,Bruno César,29,Sporting CP,Mediocampista,Brazil,74,74,5500000,12000,"['Especialista Oculto', 'Especialista Oculto']",73.83333333,1.34E-05,-0.069698801,0.513780199
2513,F. Valverde,19,Real Madrid,Mediocampista,Uruguay,74,84,8500000,46000,['Especialista Oculto'],72.5,8.48E-06,0.803195711,-0.461146332
2514,M. Etxeberría,26,Agente Libre,Mediocampista,Paraguay,74,74,0,0,['Talento Infravalorado'],73.5,73.5,0.803195711,0.270048566
2519,P. Mpoku,26,Standard de Liège,Mediocampista,DR Congo,74,74,6000000,15000,['Especialista Oculto'],74.83333333,1.24E-05,0.366748455,0.919999586
2544,J. Sánchez Miño,28,Independiente,Defensor,Argentina,74,74,4400000,18000,['Especialista Oculto'],69.16666667,1.57E-05,-0.785693717,-0.249771815
2565,De la Bella,32,UD Las Palmas,Defensor,Spain,74,74,3100000,10000,['Especialista Oculto'],72.66666667,2.34E-05,0.037835157,-0.249771815
2567,P. Morales,33,CD Universidad de Concepción,Mediocampista,Chile,74,74,3400000,5000,['Especialista Oculto'],73.66666667,2.16E-05,0.366748455,0.026316933
2581,Luna,27,Levante UD,Defensor,Spain,74,75,5000000,19000,['Especialista Oculto'],70.83333333,1.41E-05,-0.785693717,0.317241137
2586,A. Wan-Bissaka,20,Crystal Palace,Defensor,England,74,84,8000000,28000,['Especialista Oculto'],69.5,8.66E-06,0.037835157,-0.344273974
2599,Camilo,29,Querétaro,Atacante,Brazil,74,74,5500000,12000,['Especialista Oculto'],73.16666667,1.33E-05,-1.623995266,-0.094356161
2600,J. Schmid,28,FC Augsburg,Defensor,France,74,74,5500000,22000,['Especialista Oculto'],65.83333333,1.19E-05,-0.785693717,0.222738978
2601,Welthon,26,Vitória Guimarães,Atacante,Brazil,74,76,7000000,11000,['Especialista Oculto'],74.83333333,1.07E-05,-0.082101983,0.503852713
