,Nombre,Edad,Club,Grupo_Posicion,Nacionalidad,Valoracion_General,Potencial,Valor_Mercado,Salario,Arquetipo_Atipico,Indice_Rendimiento,Ratio_Valor_Rendimiento,ZScore_Altura_cm,ZScore_Fuerza
6331,C. Mo?i,33,Agente Libre,Defensor,Romania,69,69,0,0,['Talento Infravalorado'],68.83333333333333,68.83333333333333,0.03783515710379826,0.31724113684273747
6353,Vinícius,28,Agente Libre,Defensor,Hungary,69,69,0,0,['Talento Infravalorado'],70.83333333333333,70.83333333333333,0.03783515710379826,0.6952497715613027
6406,S. Ekramy,34,Agente Libre,Portero,Egypt,69,69,0,0,['Talento Infravalorado'],66.4,66.4,1.0184462067371136,0.3057487543305115
6412,G. Lovrencsics,29,Agente Libre,Defensor,Hungary,69,69,0,0,['Talento Infravalorado'],67.66666666666667,67.66666666666667,-0.7856937169997171,0.033734660803813515
6495,A. Robinson,20,Wigan Athletic,Defensor,United States,69,81,1600000,23000,['Diamante en Bruto'],65.16666666666667,4.015195718712846e-05,-0.37392927994795944,-0.3442739739147518
6510,A. Lang,25,Agente Libre,Defensor,Hungary,69,71,0,0,['Talento Infravalorado'],68.83333333333333,68.83333333333333,0.8613640312073183,0.22273897816309615
6538,A. Kovácsik,27,Agente Libre,Portero,Hungary,69,70,0,0,['Talento Infravalorado'],67.0,67.0,1.0184462067371136,0.39575329387394603
6541,J. Orejuela,25,Agente Libre,Mediocampista,Ecuador,69,76,0,0,['Talento Infravalorado'],66.83333333333333,66.83333333333333,-0.06969880138020956,0.5950240761232378
6570,M. Richter,20,FC Augsburg,Mediocampista,Germany,69,78,1600000,8000,['Diamante en Bruto'],63.833333333333336,3.9697321912942425e-05,-0.5061460576420328,0.2700485658474287
6583,H. Nakagawa,23,Kashiwa Reysol,Mediocampista,Japan,69,72,1300000,5000,['Anomalía Física'],68.83333333333333,5.274580887932908e-05,-3.9977241077365893,-2.817218781772758
6598,C. Manea,20,Agente Libre,Defensor,Romania,69,81,0,0,['Talento Infravalorado'],66.0,66.0,0.03783515710379826,-0.24977181523511044
6626,Vágner Norteiro,34,Chapecoense,Defensor,Brazil,68,68,250000,6000,['Anomalía Física'],55.666666666666664,0.00021744706726406016,-2.844515902258515,-3.7463516863818396
6638,I. Hagi,19,Agente Libre,Mediocampista,Romania,68,82,0,0,['Talento Infravalorado'],67.16666666666667,67.16666666666667,0.3667484548816088,0.026316933140571867
6643,M. Bagayoko,28,Agente Libre,Defensor,Ivory Coast,68,68,0,0,['Talento Infravalorado'],62.666666666666664,62.666666666666664,-1.1974581540514795,-0.9112869259925998
6678,V. Bozhikov,30,Agente Libre,Defensor,Bulgaria,68,68,0,0,['Talento Infravalorado'],67.16666666666667,67.16666666666667,0.44959959415555595,0.6007476128816615
6716,A. Gabr,29,Agente Libre,Defensor,Egypt,68,68,0,0,['Talento Infravalorado'],67.0,67.0,1.273128468259076,0.6952497715613027
6724,J. Carvallo,32,Agente Libre,Portero,Peru,68,68,0,0,['Talento Infravalorado'],63.8,63.8,-1.1159429975502426,-1.4043374969947435
6802,O. Gaber,26,Agente Libre,Defensor,Egypt,68,71,0,0,['Talento Infravalorado'],67.0,67.0,-1.1974581540514795,0.31724113684273747
6864,J. Koprivec,29,Agente Libre,Portero,Slovenia,68,68,0,0,['Talento Infravalorado'],67.6,67.6,-0.5823456964784051,0.0357351357002081
6898,P. Iliev,26,Agente Libre,Portero,Bulgaria,68,72,0,0,['Talento Infravalorado'],63.2,63.2,-1.1159429975502426,-0.7743057201907022
6925,I. Akhmetov,20,PFC CSKA Moscow,Mediocampista,Russia,68,80,1600000,1000,['Diamante en Bruto'],65.83333333333333,4.112010756603733e-05,-0.942593313903851,-1.7610483733763782
6983,S. Makienok,27,FC Utrecht,Atacante,Denmark,68,68,950000,8000,['Anomalía Física'],67.16666666666667,7.011126989081084e-05,3.001684583741251,1.7750465726123854
7041,R. Ligeon,26,PEC Zwolle,Defensor,Netherlands,68,70,875000,4000,['Anomalía Física'],56.5,6.4277515042645e-05,-1.1974581540514795,-3.5573473690225565
7119,S. Slavchev,24,Agente Libre,Mediocampista,Bulgaria,68,73,0,0,['Talento Infravalorado'],69.33333333333333,69.33333333333333,1.2396429674052454,0.9199995863990469
7124,A. Araujo,21,GFC Ajaccio,Mediocampista,Portugal,68,75,1300000,2000,['Anomalía Física'],64.83333333333333,4.9795148646839236e-05,-3.1248295952129475,-2.573487149065901
7150,J. Cifuente,25,Agente Libre,Atacante,Ecuador,68,70,0,0,['Talento Infravalorado'],64.0,64.0,-0.4675753037342646,-0.6177889269260772
7249,T. Nedelev,25,Agente Libre,Mediocampista,Bulgaria,68,73,0,0,['Talento Infravalorado'],65.5,65.5,-0.5061460576420328,-0.9486095976868555
7254,S. Xulu,26,Agente Libre,Defensor,South Africa,68,70,0,0,['Talento Infravalorado'],66.16666666666667,66.16666666666667,0.8613640312073183,0.033734660803813515
7259,T. Tzimopoulos,32,Agente Libre,Defensor,New Zealand,68,68,0,0,['Talento Infravalorado'],67.83333333333333,67.83333333333333,0.8613640312073183,1.1677605649595093
7346,Matos,23,Cádiz CF,Defensor,Spain,68,75,1100000,4000,['Anomalía Física'],54.166666666666664,4.906396521983827e-05,-2.4327514652067572,-3.5573473690225565
7418,André Vidigal,19,Fortuna Sittard,Atacante,Portugal,68,78,1400000,2000,['Diamante en Bruto'],63.666666666666664,4.541128477559336e-05,-0.8530486245648807,-1.215997801810693
7489,S. Hlanti,28,Agente Libre,Defensor,South Africa,68,68,0,0,['Talento Infravalorado'],64.5,64.5,0.03783515710379826,-0.4387761325943931
7533,M. Madisha,23,Agente Libre,Defensor,South Africa,68,76,0,0,['Talento Infravalorado'],66.83333333333333,66.83333333333333,-0.37392927994795944,-1.1947934020315236
7588,H. Eyjólfsson,27,Agente Libre,Defensor,Iceland,68,69,0,0,['Talento Infravalorado'],68.5,68.5,1.273128468259076,0.6952497715613027
7601,A. Modiba,22,Agente Libre,Atacante,South Africa,68,76,0,0,['Talento Infravalorado'],61.333333333333336,61.333333333333336,-1.6239952662261046,-1.141221692450116
7637,H. Calcaterra,29,Agente Libre,Mediocampista,Peru,68,68,0,0,['Talento Infravalorado'],70.16666666666667,70.16666666666667,-0.5061460576420328,-0.13617082199733269
7670,M. James,24,Agente Libre,Defensor,Canada,67,71,0,0,['Talento Infravalorado'],66.83333333333333,66.83333333333333,1.273128468259076,1.2622627236391508
7672,Deng Xiaofei,35,Chongqing Dangdai Lifan FC SWM Team,Portero,China PR,67,67,180000,2000,['Anomalía Física'],65.4,0.0003593386849522805,-0.5823456964784051,-3.024419208776564
7827,E. Vega,28,Agente Libre,Mediocampista,Ecuador,67,68,0,0,['Talento Infravalorado'],65.0,65.0,-1.8154878264274925,0.18880468827847643
7874,A. Ribera,22,Agente Libre,Mediocampista,Bolivia,67,72,0,0,['Talento Infravalorado'],66.66666666666667,66.66666666666667,-0.5061460576420328,-1.1923412303937124
7938,R. Baku,20,1. FSV Mainz 05,Mediocampista,Germany,67,82,1700000,7000,['Diamante en Bruto'],67.16666666666667,3.934776058518224e-05,-0.5061460576420328,-0.5423902098420941
7987,B. Mitrev,31,Agente Libre,Portero,Bulgaria,67,67,0,0,"['Talento Infravalorado', 'Anomalía Física']",65.0,65.0,-1.1159429975502426,-3.2944328274068675
8054,D. Mendiseca,22,Agente Libre,Defensor,Paraguay,67,67,0,0,['Talento Infravalorado'],68.5,68.5,0.03783515710379826,0.22273897816309615
8147,G. ?ucudean,27,Agente Libre,Atacante,Romania,67,68,0,0,['Talento Infravalorado'],65.83333333333333,65.83333333333333,1.0743179795881872,1.2516138070883467
8188,A. Gomes,17,Manchester United,Mediocampista,England,67,87,1500000,15000,['Anomalía Física'],66.16666666666667,4.36743386087974e-05,-3.1248295952129475,-2.4109993939279963
8197,L. da Silva Lopes,19,Wigan Athletic,Mediocampista,Portugal,67,79,1300000,8000,['Diamante en Bruto'],63.5,4.8547363495899465e-05,-1.8154878264274925,-1.5173167406695214
8270,D. Furman,30,Agente Libre,Mediocampista,South Africa,67,67,0,0,['Talento Infravalorado'],71.16666666666667,71.16666666666667,0.803195711143427,0.8387557088300946
8292,E. Zhegrova,19,KRC Genk,Mediocampista,Kosovo,67,80,1400000,3000,['Diamante en Bruto'],65.66666666666667,4.680443325889766e-05,-0.5061460576420328,-2.573487149065901
8293,B. Baráth,26,Agente Libre,Defensor,Hungary,67,69,0,0,['Talento Infravalorado'],67.5,67.5,0.8613640312073183,0.6007476128816615
8438,T. Hamed,29,Agente Libre,Mediocampista,Egypt,67,67,0,0,['Talento Infravalorado'],65.0,65.0,-1.3790405701656694,0.2700485658474287
8499,Sancet,18,Athletic Club de Bilbao,Mediocampista,Spain,67,82,1600000,4000,['Diamante en Bruto'],65.0,4.0523665508936715e-05,1.6760902236670685,-0.7861218425489509
8505,M. Lovera,19,Rosario Central,Mediocampista,Argentina,67,80,1400000,3000,['Diamante en Bruto'],64.33333333333333,4.5854089436381964e-05,-1.3790405701656694,0.10756081070952414
8533,C. Songkrasin,24,Hokkaido Consadole Sapporo,Atacante,Thailand,67,70,975000,2000,['Anomalía Física'],60.333333333333336,6.175360448283403e-05,-3.5513618703791723,-1.3655500205318467
8542,M. Mouandilmadji,20,FC Porto,Atacante,Chad,67,78,1300000,4000,['Diamante en Bruto'],63.5,4.869628167463062e-05,0.30337133792695914,0.12997216667969239
8551,I. Bandalovski,31,Agente Libre,Defensor,Bulgaria,67,67,0,0,['Talento Infravalorado'],62.0,62.0,0.03783515710379826,-1.005789084672241
8587,M. Rivoredo,26,Agente Libre,Mediocampista,Paraguay,67,67,0,0,['Talento Infravalorado'],65.66666666666667,65.66666666666667,0.803195711143427,-0.13617082199733269
8602,S. Chhetri,33,Agente Libre,Atacante,India,67,67,0,0,['Talento Infravalorado'],65.83333333333333,65.83333333333333,-1.6239952662261046,-0.5430128175655002
8722,Hicham,20,Málaga CF,Mediocampista,Morocco,67,78,1300000,3000,['Diamante en Bruto'],63.833333333333336,4.898947378653841e-05,-0.5061460576420328,-1.679804495807426
8760,L. Mago,23,Agente Libre,Defensor,Venezuela,67,73,0,0,['Talento Infravalorado'],65.66666666666667,65.66666666666667,0.03783515710379826,0.22273897816309615
8904,D. Jastrzembski,18,Hertha BSC,Atacante,Germany,66,84,1300000,4000,['Diamante en Bruto'],59.833333333333336,4.5884422890268745e-05,-0.8530486245648807,-0.4682367082049233
8912,M. Crépeau,24,Agente Libre,Portero,Canada,66,72,0,0,['Talento Infravalorado'],60.8,60.8,-1.6495402986220802,0.7557714520476839
8931,B. Tekpetey,20,SC Paderborn 07,Mediocampista,Ghana,66,76,1000000,3000,['Diamante en Bruto'],60.666666666666664,6.048515072932795e-05,-0.942593313903851,0.10756081070952414
8995,P. Daka,19,FC Red Bull Salzburg,Atacante,Zambia,66,83,1400000,6000,['Diamante en Bruto'],60.666666666666664,4.314838088071535e-05,0.30337133792695914,0.2795243854008463
9113,R. Nyambe,20,Blackburn Rovers,Defensor,Namibia,66,78,1000000,8000,['Diamante en Bruto'],65.83333333333333,6.531078176840432e-05,0.03783515710379826,0.6952497715613027
9126,J. Asoro,19,Swansea City,Atacante,Sweden,66,81,1400000,5000,['Diamante en Bruto'],61.166666666666664,4.353496308306305e-05,-0.8530486245648807,-0.6177889269260772
9149,B. Sævarsson,33,Agente Libre,Defensor,Iceland,66,66,0,0,['Talento Infravalorado'],66.33333333333333,66.33333333333333,0.8613640312073183,0.22273897816309615
9155,M. Boadu,17,AZ Alkmaar,Atacante,Netherlands,66,85,1300000,3000,['Diamante en Bruto'],62.0,4.758246540102425e-05,-0.08210198290365273,-0.16913227076261544
9157,Fran Rodríguez,23,UD Almería,Defensor,Spain,66,72,750000,2000,['Anomalía Física'],59.5,7.912223520979361e-05,-1.1974581540514795,-3.2738408929836327
9162,M. El-Shenawy,29,Agente Libre,Portero,Egypt,66,68,0,0,['Talento Infravalorado'],60.2,60.2,0.48484890566527605,0.3057487543305115
9370,X. Arreaga,23,Agente Libre,Defensor,Ecuador,66,71,0,0,['Talento Infravalorado'],64.0,64.0,0.03783515710379826,-0.4387761325943931
9398,G. Valverde,28,Agente Libre,Defensor,Bolivia,66,66,0,0,['Talento Infravalorado'],64.66666666666667,64.66666666666667,-0.7856937169997171,-0.4387761325943931
9422,B. Jatta,20,Hamburger SV,Mediocampista,Gambia,66,77,1100000,3000,['Diamante en Bruto'],61.5,5.575697574163578e-05,0.803195711143427,0.5950240761232378
9434,M. Pellegrini,18,Estudiantes de La Plata,Mediocampista,Argentina,66,83,1300000,2000,['Diamante en Bruto'],61.833333333333336,4.7491002951098604e-05,-0.5061460576420328,-1.0298534752558077
9490,D. Raum,20,SpVgg Greuther Fürth,Mediocampista,Germany,66,77,1100000,2000,['Diamante en Bruto'],63.666666666666664,5.777369228037603e-05,0.3667484548816088,-0.21741469956628498
9514,U. Cardona,19,Club Atlas,Mediocampista,Mexico,66,76,1000000,3000,['Diamante en Bruto'],62.666666666666664,6.247916668743767e-05,-0.06969880138020956,-1.4360728631005693
9516,L. Saldaña,28,Alianza Petrolera,Defensor,Colombia,66,66,500000,1000,['Anomalía Física'],57.666666666666664,0.00011510289733287292,-2.0209870281549946,-3.08483657562435
9556,A. Vukoti?,22,Waasland-Beveren,Defensor,Serbia,66,72,750000,3000,['Anomalía Física'],68.33333333333333,9.074799812129509e-05,3.331950653517869,1.7347735170373573
9565,C. Gonzáles,25,Agente Libre,Mediocampista,Peru,66,69,0,0,['Talento Infravalorado'],66.16666666666667,66.16666666666667,-0.5061460576420328,-0.29865857713523725
9586,A. Diawusie,20,FC Ingolstadt 04,Mediocampista,Germany,66,77,1100000,6000,['Diamante en Bruto'],60.333333333333336,5.4550884975088936e-05,0.3667484548816088,0.026316933140571867
9645,M. Domínguez,18,Cruz Azul,Mediocampista,Mexico,66,75,925000,6000,['Anomalía Física'],62.666666666666664,6.731106268056281e-05,-3.1248295952129475,-0.46114633227314183
9655,L. Nmecha,19,Preston North End,Atacante,England,66,83,1400000,3000,['Diamante en Bruto'],62.833333333333336,4.478495263605182e-05,0.688844658757571,0.20474827604026935
9702,G. Viscarra,25,Agente Libre,Portero,Bolivia,66,71,0,0,['Talento Infravalorado'],61.8,61.8,0.48484890566527605,-0.05426940384322637
9807,A. Trusty,19,Philadelphia Union,Defensor,United States,66,79,1100000,1000,['Diamante en Bruto'],66.5,6.039958183507554e-05,1.273128468259076,0.8842540889205854
9837,J. Leko,19,West Bromwich Albion,Atacante,England,66,78,1100000,6000,['Diamante en Bruto'],61.833333333333336,5.590712244684529e-05,0.30337133792695914,0.055196057319115435
9907,M. Mohsen,29,Agente Libre,Atacante,Egypt,66,66,0,0,['Talento Infravalorado'],63.333333333333336,63.333333333333336,0.688844658757571,0.6534049322037311
9917,J. Intriago,22,Agente Libre,Mediocampista,Ecuador,66,75,0,0,['Talento Infravalorado'],66.33333333333333,66.33333333333333,-0.5061460576420328,0.351292443416381
9922,H. Abe,19,Kashima Antlers,Mediocampista,Japan,66,80,1400000,2000,['Diamante en Bruto'],63.5,4.5292407066756726e-05,-1.3790405701656694,-0.9486095976868555
10005,C. Almeida,28,Defensa y Justicia,Defensor,Uruguay,65,65,425000,3000,['Anomalía Física'],58.666666666666664,0.00013707133083022392,-2.0209870281549946,-3.1793387343039914
10007,S. Jhingan,24,Agente Libre,Defensor,India,65,71,0,0,['Talento Infravalorado'],66.0,66.0,0.8613640312073183,0.7897519302409441
10009,M. McKenzie,19,Philadelphia Union,Defensor,United States,65,78,900000,1000,['Diamante en Bruto'],63.5,7.047716928172111e-05,-0.37392927994795944,-0.0607674978758278
10035,R. Massimo,17,DSC Arminia Bielefeld,Mediocampista,Germany,65,82,1100000,4000,['Diamante en Bruto'],59.666666666666664,5.404584476523723e-05,1.2396429674052454,-0.13617082199733269
10079,L. Pellegrini,19,Roma,Defensor,Italy,65,79,1000000,5000,['Diamante en Bruto'],59.5,5.920392119012817e-05,-0.7856937169997171,-1.9508106714686542
10101,J. Méndez,21,Agente Libre,Mediocampista,Ecuador,65,74,0,0,['Talento Infravalorado'],60.666666666666664,60.666666666666664,-0.06969880138020956,-0.29865857713523725
10134,L. Haquin,20,Agente Libre,Defensor,Bolivia,65,72,0,0,['Talento Infravalorado'],66.16666666666667,66.16666666666667,-0.37392927994795944,-1.289295560711165
10196,N. Guerra,19,Universidad de Chile,Atacante,Chile,65,78,1000000,2000,['Diamante en Bruto'],62.5,6.237518725031212e-05,-0.8530486245648807,-0.3934605988443463
10298,S. Torrizales,26,Agente Libre,Mediocampista,Paraguay,65,68,0,0,['Talento Infravalorado'],66.33333333333333,66.33333333333333,-0.06969880138020956,-1.923536128514283
10343,J. Sambenito,26,Agente Libre,Atacante,Paraguay,65,65,0,0,['Talento Infravalorado'],64.5,64.5,-0.8530486245648807,-1.29077391117127
10356,J. Alondro,30,Agente Libre,Defensor,Paraguay,65,65,0,0,['Talento Infravalorado'],69.5,69.5,0.8613640312073183,1.073258406279868
10428,I. Openda,18,Club Brugge KV,Atacante,Belgium,65,81,1100000,3000,['Diamante en Bruto'],58.666666666666664,5.3188226181723016e-05,-0.8530486245648807,0.20474827604026935
10436,F. Costa,26,San Martin de Tucumán,Mediocampista,Argentina,65,65,575000,3000,['Anomalía Física'],63.5,0.00010986140162387262,-3.1248295952129475,-2.6547310266348534
10553,J. Maja,19,Sunderland,Atacante,England,65,82,1200000,2000,['Diamante en Bruto'],61.666666666666664,5.130334056849093e-05,-0.08210198290365273,-0.3934605988443463
10563,S. Chukwueze,19,Villarreal CF,Atacante,Nigeria,65,81,1200000,4000,['Diamante en Bruto'],60.833333333333336,5.052598239813201e-05,-1.2385219453954925,-1.5151022392530007
10642,J. Jones,20,Coventry City,Mediocampista,England,65,77,975000,2000,['Diamante en Bruto'],61.0,6.243596475336259e-05,-0.06969880138020956,-1.7610483733763782
10644,A. Koita,19,KAA Gent,Atacante,Belgium,65,77,950000,3000,['Diamante en Bruto'],58.5,6.138503527278565e-05,-1.2385219453954925,-1.215997801810693
10663,E. Iyoha,20,FC Erzgebirge Aue,Atacante,Germany,65,77,975000,6000,['Diamante en Bruto'],63.333333333333336,6.455990700655079e-05,1.459791300418799,0.12997216667969239
10687,F. Reese,20,SpVgg Greuther Fürth,Atacante,Germany,65,77,975000,6000,['Diamante en Bruto'],61.5,6.269106759320326e-05,1.0743179795881872,0.055196057319115435
10721,D. Gazdag,22,Agente Libre,Mediocampista,Hungary,65,76,0,0,['Talento Infravalorado'],65.5,65.5,-0.06969880138020956,-0.6236340874110463
10811,B. Tsonev,23,Agente Libre,Mediocampista,Bulgaria,65,71,0,0,['Talento Infravalorado'],66.5,66.5,-1.3790405701656694,-0.13617082199733269
10830,F. Viáfara,26,Rionegro Águilas,Defensor,Colombia,65,67,525000,1000,['Anomalía Física'],53.166666666666664,0.00010107712089267258,-2.4327514652067572,-3.6518495277021983
10851,D. Szoboszlai,17,FC Red Bull Salzburg,Mediocampista,Hungary,65,83,1100000,4000,['Diamante en Bruto'],61.166666666666664,5.540453918670967e-05,1.2396429674052454,-0.21741469956628498
10945,A. Badji,20,Djurgårdens IF,Atacante,Senegal,65,76,950000,2000,['Diamante en Bruto'],57.333333333333336,6.0224026375322436e-05,1.0743179795881872,1.102061588367193
10997,K. Soni,20,Girona FC,Mediocampista,Cameroon,64,81,1000000,4000,['Diamante en Bruto'],60.666666666666664,6.0424906615298856e-05,0.803195711143427,0.18880468827847643
11025,E. Pereyra,19,San Lorenzo de Almagro,Defensor,Argentina,64,79,875000,2000,['Diamante en Bruto'],58.666666666666664,6.689464056103318e-05,-1.6092225911032372,-1.6673041954297303
11059,O. Richards,19,Reading,Defensor,England,64,79,875000,3000,['Diamante en Bruto'],57.333333333333336,6.529984969645061e-05,-2.0209870281549946,-1.572802036750089
11065,A. Obispo,19,PSV,Defensor,Netherlands,64,78,875000,1000,['Diamante en Bruto'],63.333333333333336,7.229824319074218e-05,0.44959959415555595,0.6007476128816615
11127,J. Amon,19,FC Nordsjælland,Atacante,United States,64,79,975000,2000,['Diamante en Bruto'],56.333333333333336,5.765944285966272e-05,-0.8530486245648807,-1.141221692450116
11142,L. Geertruida,17,Feyenoord,Defensor,Netherlands,64,80,800000,1000,['Diamante en Bruto'],62.666666666666664,7.823544123748493e-05,0.44959959415555595,0.22273897816309615
11202,T. Amang,20,Molde FK,Atacante,Cameroon,64,76,825000,2000,['Diamante en Bruto'],58.333333333333336,7.05359888722424e-05,-0.8530486245648807,0.9525093696460389
11242,A. Cicâld?u,20,Agente Libre,Mediocampista,Romania,64,77,0,0,['Talento Infravalorado'],63.0,63.0,-0.06969880138020956,1.0012434639679992
11273,D. Cornelius,20,Agente Libre,Defensor,Canada,64,74,0,0,['Talento Infravalorado'],63.0,63.0,0.8613640312073183,0.6007476128816615
11313,J. Chancellor,26,Agente Libre,Defensor,Venezuela,64,68,0,0,['Talento Infravalorado'],66.83333333333333,66.83333333333333,2.5084217794143537,1.4512670409984334
11318,S. Reyes,20,Monarcas Morelia,Atacante,Mexico,64,78,1000000,2000,['Diamante en Bruto'],60.833333333333336,6.071184892363714e-05,-0.8530486245648807,-1.066445583089539
11324,A. Ponce,21,Agente Libre,Atacante,Venezuela,64,75,0,0,['Talento Infravalorado'],60.666666666666664,60.666666666666664,-0.08210198290365273,0.5038527134825772
11347,D. Lovren,19,Fortuna Düsseldorf,Mediocampista,Croatia,64,81,975000,3000,['Diamante en Bruto'],59.166666666666664,6.049755232015782e-05,-0.942593313903851,-1.5173167406695214
11359,C. Dagba,19,Paris Saint-Germain,Defensor,France,64,79,875000,5000,['Diamante en Bruto'],56.166666666666664,6.382568504657001e-05,-2.0209870281549946,-2.0453128301482955
11391,I. Abass,19,1. FSV Mainz 05,Atacante,Ghana,64,77,850000,3000,['Diamante en Bruto'],62.5,7.327072301204805e-05,-1.2385219453954925,-0.2439083801231924
11398,A. Noppert,24,Foggia,Portero,Netherlands,64,69,425000,1000,['Anomalía Física'],61.4,0.00014413111706310547,3.15283541102447,0.4857578334173805
11436,Viti,20,Real Oviedo,Mediocampista,Spain,64,76,800000,2000,['Diamante en Bruto'],60.0,7.481287429816173e-05,-0.5061460576420328,-2.1672677612211397
11445,C. Cuesta,19,Atlético Nacional,Defensor,Colombia,64,79,875000,1000,['Diamante en Bruto'],64.33333333333333,7.343979439901704e-05,-1.6092225911032372,0.22273897816309615
11465,N. Ferraresi,19,Agente Libre,Defensor,Venezuela,64,74,0,0,['Talento Infravalorado'],62.333333333333336,62.333333333333336,0.8613640312073183,0.6952497715613027
11517,A. Askar,32,Sarpsborg 08 FF,Defensor,Ethiopia,64,64,250000,1000,['Anomalía Física'],55.166666666666664,0.00021978664095627772,-1.1974581540514795,-3.4628452103429153
11599,L. Vaca,22,Agente Libre,Atacante,Bolivia,64,73,0,0,['Talento Infravalorado'],60.333333333333336,60.333333333333336,-0.8530486245648807,-1.5151022392530007
11603,Borja Llarena,19,CD Tenerife,Atacante,Spain,64,81,975000,1000,['Diamante en Bruto'],62.5,6.403681963440612e-05,-1.6239952662261046,-1.6646544579741547
11609,T. Holý,26,Gillingham,Portero,Czech Republic,64,68,400000,2000,['Anomalía Física'],60.0,0.00014925336006626848,3.6864327120963134,-0.05426940384322637
11647,C. Timite,20,Amiens SC,Atacante,Ivory Coast,64,77,875000,3000,['Diamante en Bruto'],61.833333333333336,7.042512859704412e-05,-0.4675753037342646,0.055196057319115435
11677,D. James,20,Swansea City,Atacante,Wales,64,79,1000000,5000,['Diamante en Bruto'],57.5,5.7213873419031425e-05,-1.6239952662261046,-0.6177889269260772
11689,C. Morrison,18,Heart of Midlothian,Mediocampista,Scotland,64,77,800000,1000,['Diamante en Bruto'],58.833333333333336,7.344976265114942e-05,-0.06969880138020956,-0.8673657201179032
11865,D. Wayar,24,Agente Libre,Mediocampista,Bolivia,64,67,0,0,['Talento Infravalorado'],60.833333333333336,60.833333333333336,-1.3790405701656694,-1.7610483733763782
11886,V. Loroña,19,Puebla FC,Defensor,Mexico,64,80,875000,1000,['Diamante en Bruto'],58.333333333333336,6.65904871493678e-05,-0.37392927994795944,-1.3837977193908064
11898,K. Scherpen,18,FC Emmen,Portero,Netherlands,64,78,750000,1000,['Anomalía Física'],61.2,8.149123636320059e-05,3.15283541102447,0.7557714520476839
11911,J. Carbonero,18,Once Caldas,Mediocampista,Colombia,64,82,925000,1000,['Diamante en Bruto'],63.0,6.803448376405641e-05,-1.3790405701656694,-0.21741469956628498
11914,G. Ivanov,30,Agente Libre,Mediocampista,Bulgaria,64,64,0,0,['Talento Infravalorado'],61.166666666666664,61.166666666666664,-0.06969880138020956,-0.29865857713523725
11979,J. Candía,22,Agente Libre,Defensor,Bolivia,64,74,0,0,['Talento Infravalorado'],63.0,63.0,-0.7856937169997171,-0.15526965655546912
11996,B. Añor,30,Agente Libre,Mediocampista,Venezuela,64,64,0,0,['Talento Infravalorado'],65.0,65.0,0.3667484548816088,0.18880468827847643
11999,K. Lankford,19,1. FC Heidenheim 1846,Mediocampista,Germany,64,76,775000,2000,['Diamante en Bruto'],59.666666666666664,7.679097796098932e-05,1.2396429674052454,0.18880468827847643
12017,R. Vargas,19,FC Luzern,Mediocampista,Switzerland,64,82,975000,2000,['Diamante en Bruto'],64.16666666666667,6.567717603837321e-05,-0.5061460576420328,-1.8422922509453306
12029,T. Mokoena,21,Agente Libre,Mediocampista,South Africa,64,71,0,0,['Talento Infravalorado'],66.16666666666667,66.16666666666667,-0.5061460576420328,-0.7861218425489509
12030,Kikas,19,Os Belenenses,Atacante,Portugal,64,77,850000,1000,['Diamante en Bruto'],60.333333333333336,7.08969006303557e-05,-0.4675753037342646,-0.4682367082049233
12104,A. Torralvo,24,La Equidad,Defensor,Colombia,63,68,400000,1000,['Anomalía Física'],51.5,0.00012842860740995657,-2.0209870281549946,-3.368343051663274
12153,A. Okosun,24,FC Midtjylland,Mediocampista,Denmark,63,68,475000,4000,['Anomalía Física'],65.83333333333333,0.0001374388223267453,3.4218792487143466,2.3011455050712355
12206,L. Maboe,23,Agente Libre,Atacante,South Africa,63,69,0,0,['Talento Infravalorado'],62.166666666666664,62.166666666666664,-1.2385219453954925,-0.991669473728962
12252,L. Olascoaga,26,Lobos BUAP,Defensor,Mexico,63,64,350000,2000,['Anomalía Física'],53.0,0.0001505677540688805,-2.844515902258515,-3.1793387343039914
12267,A. Smith,25,Bristol Rovers,Portero,England,63,65,325000,2000,['Anomalía Física'],59.0,0.0001804275827902667,-0.04874839540656153,-3.204428287863433
12285,O. Batista Meier,17,FC Bayern München,Mediocampista,Germany,63,83,725000,5000,['Diamante en Bruto'],60.333333333333336,8.264828860965031e-05,-0.06969880138020956,-1.5985606182384737
12332,B. Mbeumo,18,ESTAC Troyes,Mediocampista,France,63,79,750000,1000,['Diamante en Bruto'],56.333333333333336,7.501099643453649e-05,-0.942593313903851,-2.573487149065901
12333,M. Müldür,19,SK Rapid Wien,Defensor,Turkey,63,76,625000,1000,['Diamante en Bruto'],62.166666666666664,9.930761558953845e-05,0.44959959415555595,-0.15526965655546912
12352,A. Georgen,19,Paris Saint-Germain,Defensor,France,63,80,700000,5000,['Diamante en Bruto'],57.0,8.085094914758986e-05,-1.6092225911032372,-1.3837977193908064
12379,M. Anderson,20,Excelsior,Mediocampista,Iceland,63,76,700000,3000,['Diamante en Bruto'],59.333333333333336,8.440006960634954e-05,0.3667484548816088,-1.4360728631005693
12407,M. Obafemi,17,Southampton,Atacante,Republic of Ireland,63,78,750000,5000,['Diamante en Bruto'],60.0,7.947009341709482e-05,-1.6239952662261046,-1.066445583089539
